number,title,link,source_id,published_at,state,transcript_source,discovered_at
108,Kay Bernstein – wer er war und was von ihm bleibt,https://audio.podigee-cdn.net/1358758-m-14b8336c9d5b929ad360d614a759d1e4.m4a?source=feed,1000644251218,2024-02-05T18:35:25Z,done,apple,2026-06-14T18:56:02+00:00
109,Die Investorensicht auf den DFL-Deal,https://audio.podigee-cdn.net/1378256-m-643a3d495822265e896de332cfae415c.m4a?source=feed,1000646246657,2024-02-21T12:15:37Z,done,apple,2026-06-14T18:56:02+00:00
110,Der Trainer Christian Streich,https://audio.podigee-cdn.net/1465031-m-5a1107b8ae18f1581b6615c57847753b.m4a?source=feed,1000655621268,2024-05-15T03:30:00Z,done,apple,2026-06-14T18:56:02+00:00
111,Was machen wir mit eurem Geld? (Logbuch Rasenfunk),https://audio.podigee-cdn.net/1485092-m-7ee461852f9873c3603069b3ca70b59b.m4a?source=feed,1000657473514,2024-06-01T02:55:00Z,done,apple,2026-06-14T18:56:02+00:00
112,Was kostet uns die EM?,https://audio.podigee-cdn.net/1497562-m-d0fefaf2c5b12703273f4ad289412f0c.m4a?source=feed,1000658651914,2024-06-11T14:10:31Z,done,apple,2026-06-14T18:56:02+00:00
113,Nationalismus und Rassismus bei der EM,https://audio.podigee-cdn.net/1529922-m-727f4c63baf2517cc256399edbce7fc4.m4a?source=feed,1000661892043,2024-07-11T10:30:29Z,done,apple,2026-06-14T18:56:02+00:00
114,"Die EM 24 als Fan, Journalist & Volunteer",https://audio.podigee-cdn.net/1534101-m-6095ea26c4b67a09feabcefa13fd2f8f.m4a?source=feed,1000662417245,2024-07-16T14:46:00Z,done,apple,2026-06-14T18:56:02+00:00
115,Polizeikosten und die DFL,https://audio.podigee-cdn.net/1764754-m-fa3d5d4b4813f56d43c0807768d4d989.m4a?source=feed,1000685422024,2025-01-25T13:17:00Z,done,apple,2026-06-14T18:56:02+00:00
116,Frauenfeindliche Strukturen im Fußball,https://audio.podigee-cdn.net/1867434-m-5c2b7386c218a9d0ad0b49f6d48329ab.m4a?source=feed,1000703522610,2025-04-14T21:45:10Z,done,apple,2026-06-14T18:56:02+00:00
117,Kontowechsel und Hörer*innenumfrage (Logbuch Rasenfunk),https://audio.podigee-cdn.net/1906481-m-b8b471d229ca0a8b96c2ab07f9b93c89.m4a?source=feed,1000705628353,2025-04-30T20:13:00Z,done,apple,2026-06-14T18:56:02+00:00
118,Jupp Nehl,https://audio.podigee-cdn.net/1916766-m-2400ce3ce486ff6b2882b628e91e219a.m4a?source=feed,1000707981443,2025-05-11T11:00:58Z,done,apple,2026-06-14T18:56:02+00:00
119,"Die ""vergessene"" WM von 1971",https://audio.podigee-cdn.net/1991937-m-cbd3ab23661ae6e101c5e82f9514ad7c.m4a?source=feed,1000714910583,2025-06-28T08:17:03Z,done,apple,2026-06-14T18:56:02+00:00
120,Christa Kleinhans,https://audio.podigee-cdn.net/1999887-m-0557a9f16cdf406cc1dc99b13e2d3dc1.m4a?source=feed,1000715591383,2025-07-03T11:54:28Z,done,apple,2026-06-14T18:56:02+00:00
